source,population,feature,n,p05,median,p95
BAC009S0002W0124.wav,energy_selected_frames,f0_hz,86,164.0416894557162,173.77701599997317,297.17455375435514
BAC009S0002W0124.wav,energy_selected_frames,yin_confidence,178,0.0,0.0,0.9862734235636005
BAC009S0002W0124.wav,voiced_candidates,rms_dbfs,86,-45.24037246834904,-39.53089843886576,-35.261355693760706
BAC009S0002W0124.wav,voiced_candidates,zcr,86,0.0219435736677116,0.047021943573667714,0.07758620689655173
BAC009S0002W0124.wav,voiced_candidates,crest_factor_db,86,4.710299482202695,6.77953242216738,9.481218098595315
BAC009S0002W0124.wav,voiced_candidates,centroid_hz,86,186.60266800377795,346.6525358108342,509.9588885656441
BAC009S0002W0124.wav,voiced_candidates,bandwidth_hz,86,128.5112411494481,313.3841946155819,520.2700216388513
BAC009S0002W0124.wav,voiced_candidates,rolloff95_hz,86,200.0,500.0,1387.5
BAC009S0002W0124.wav,voiced_candidates,flatness,86,0.0003076489414678372,0.0019477211669020867,0.00618807235313709
BAC009S0002W0124.wav,voiced_candidates,spectral_entropy,86,0.19715724540115565,0.32754778366362325,0.4877306054352998
BAC009S0002W0124.wav,voiced_candidates,flux_l2,86,0.028638952136889006,0.14247983479811438,0.3806809055166107
BAC009S0002W0124.wav,voiced_candidates,rms_change_db,86,-4.182840359909083,0.03532052988798995,3.6152323082622626
BAC009S0002W0124.wav,voiced_candidates,rms_std_200ms_db,86,1.2967061087141654,3.3910315023618676,7.567476042842017
BAC009S0002W0124.wav,voiced_candidates,band_0_300_pct,86,4.397134782919594,35.8125267981752,97.83160883003846
BAC009S0002W0124.wav,voiced_candidates,band_300_1000_pct,86,1.7160058393894255,59.308404542880176,93.93215940082088
BAC009S0002W0124.wav,voiced_candidates,band_1000_2000_pct,86,0.026233264671188736,1.2819215271881785,12.394498539746024
BAC009S0002W0124.wav,voiced_candidates,band_2000_4000_pct,86,0.03546602065997864,0.2380388286010222,1.137813850929375
BAC009S0002W0124.wav,voiced_candidates,band_4000_8000_pct,86,0.007346417804149191,0.08380581131799955,0.444665875101214
BAC009S0002W0124.wav,voiced_candidates,f0_hz,86,164.0416894557162,173.77701599997317,297.17455375435514
BAC009S0002W0124.wav,voiced_candidates,yin_confidence,86,0.8596905937984974,0.9399650062219618,0.9913774129800975
BAC009S0002W0125.wav,all_full_frames,rms_dbfs,158,-66.7953374450359,-49.80492989013017,-37.619597962858585
BAC009S0002W0125.wav,all_full_frames,zcr,158,0.0,0.034482758620689655,0.3111285266457683
BAC009S0002W0125.wav,all_full_frames,crest_factor_db,158,3.805177646409404,6.805135073209035,9.915057042289325
BAC009S0002W0125.wav,all_full_frames,centroid_hz,158,75.97140237331284,238.87603347648212,2406.2372768296746
BAC009S0002W0125.wav,all_full_frames,bandwidth_hz,158,114.97029756806843,379.91941708762147,2401.5710598752926
BAC009S0002W0125.wav,all_full_frames,rolloff95_hz,158,100.0,400.0,6657.5
BAC009S0002W0125.wav,all_full_frames,flatness,158,0.00034615767932194883,0.005151665930450798,0.06517967583156936
BAC009S0002W0125.wav,all_full_frames,spectral_entropy,158,0.13168024259750485,0.31259913192594724,0.539121597977125
BAC009S0002W0125.wav,all_full_frames,flux_l2,157,0.06001913164533642,0.26293602569817487,0.5644062635972581
BAC009S0002W0125.wav,all_full_frames,rms_change_db,157,-6.931856281603956,-0.26289411177032207,9.492410102827602
BAC009S0002W0125.wav,all_full_frames,rms_std_200ms_db,149,2.5911629332885875,4.409256468588741,9.471032148902392
BAC009S0002W0125.wav,all_full_frames,band_0_300_pct,158,13.456178583787672,83.17472046468515,99.27299142598356
BAC009S0002W0125.wav,all_full_frames,band_300_1000_pct,158,0.25068909589862926,9.42630852928473,81.1065732914462
BAC009S0002W0125.wav,all_full_frames,band_1000_2000_pct,158,0.02471953423689755,0.641122879257449,6.7921587684414
BAC009S0002W0125.wav,all_full_frames,band_2000_4000_pct,158,0.008979308446805459,0.3189798604532588,4.244417454408611
BAC009S0002W0125.wav,all_full_frames,band_4000_8000_pct,158,0.0077741771212209015,0.24259099462289066,30.12688119347542
BAC009S0002W0125.wav,all_full_frames,f0_hz,42,163.41610992710207,182.09599308006727,193.6586337937012
BAC009S0002W0125.wav,all_full_frames,yin_confidence,156,0.0,0.0,0.9788536771870867
BAC009S0002W0125.wav,energy_selected_frames,rms_dbfs,80,-48.40718801901979,-43.13882158248765,-35.41861829255405
BAC009S0002W0125.wav,energy_selected_frames,zcr,80,0.018808777429467086,0.050156739811912224,0.395141065830721
BAC009S0002W0125.wav,energy_selected_frames,crest_factor_db,80,4.675154500297443,7.29006241050835,9.911743956301073
BAC009S0002W0125.wav,energy_selected_frames,centroid_hz,80,183.7221447515729,346.7271880370995,3097.060781987402
BAC009S0002W0125.wav,energy_selected_frames,bandwidth_hz,80,82.13158833402879,403.38071979527274,2645.457189484279
BAC009S0002W0125.wav,energy_selected_frames,rolloff95_hz,80,247.5,500.0,6762.499999999999
BAC009S0002W0125.wav,energy_selected_frames,flatness,80,0.00020496409087085232,0.0030056133286171286,0.06575988879007177
BAC009S0002W0125.wav,energy_selected_frames,spectral_entropy,80,0.19075100057116065,0.33265948968302944,0.5742465515195246
BAC009S0002W0125.wav,energy_selected_frames,flux_l2,80,0.033232052846869545,0.2461288209914752,0.544730057608236
BAC009S0002W0125.wav,energy_selected_frames,rms_change_db,80,-5.426312855313821,0.0999079649658654,9.813971530917726
BAC009S0002W0125.wav,energy_selected_frames,rms_std_200ms_db,80,2.5406381072549222,4.434982942220228,12.65483562214452
BAC009S0002W0125.wav,energy_selected_frames,band_0_300_pct,80,11.628831160432593,66.87803952078029,98.92575872636837
BAC009S0002W0125.wav,energy_selected_frames,band_300_1000_pct,80,0.5954521575172472,22.72881034816843,85.10755260259651
BAC009S0002W0125.wav,energy_selected_frames,band_1000_2000_pct,80,0.013448175623360793,0.4004208409651049,5.884825951132956
BAC009S0002W0125.wav,energy_selected_frames,band_2000_4000_pct,80,0.006707700020520778,0.3816367718093382,7.055317705247832
BAC009S0002W0125.wav,energy_selected_frames,band_4000_8000_pct,80,0.005427557885368422,0.24029138635123837,44.90735238111059
BAC009S0002W0125.wav,energy_selected_frames,f0_hz,42,163.41610992710207,182.09599308006727,193.6586337937012
BAC009S0002W0125.wav,energy_selected_frames,yin_confidence,79,0.0,0.868922668316664,0.9848458419690779
BAC009S0002W0125.wav,voiced_candidates,rms_dbfs,42,-47.28541787862674,-41.03591643662625,-34.836112194381876
BAC009S0002W0125.wav,voiced_candidates,zcr,42,0.0219435736677116,0.0438871473354232,0.09686520376175545
BAC009S0002W0125.wav,voiced_candidates,crest_factor_db,42,4.692443788501178,6.699776342894932,8.690369875962066
BAC009S0002W0125.wav,voiced_candidates,centroid_hz,42,186.6618024136405,241.45137173573806,516.0406060003593
BAC009S0002W0125.wav,voiced_candidates,bandwidth_hz,42,86.45214791152034,335.08994168295453,768.7852093134896
BAC009S0002W0125.wav,voiced_candidates,rolloff95_hz,42,250.0,400.0,1639.999999999999
BAC009S0002W0125.wav,voiced_candidates,flatness,42,0.00023275268060491845,0.0022035159819597688,0.011997538990723455
BAC009S0002W0125.wav,voiced_candidates,spectral_entropy,42,0.19927274186027452,0.2980439667209266,0.40654427539542504
BAC009S0002W0125.wav,voiced_candidates,flux_l2,42,0.024075750164467197,0.16068289223965931,0.35876090145218975
BAC009S0002W0125.wav,voiced_candidates,rms_change_db,42,-5.394458553815935,-0.22146016872007834,2.598023001332872
BAC009S0002W0125.wav,voiced_candidates,rms_std_200ms_db,42,2.5490418476226298,5.107311008957075,14.223844780350277
BAC009S0002W0125.wav,voiced_candidates,band_0_300_pct,42,11.733390514546816,79.98830527954426,98.47705750683072
BAC009S0002W0125.wav,voiced_candidates,band_300_1000_pct,42,1.131147795866446,18.811624686797742,82.81010552276685
BAC009S0002W0125.wav,voiced_candidates,band_1000_2000_pct,42,0.023587422483650568,0.27043906233206694,5.887857901705663
BAC009S0002W0125.wav,voiced_candidates,band_2000_4000_pct,42,0.00827889613373282,0.2709797143701514,2.9113844148614954
BAC009S0002W0125.wav,voiced_candidates,band_4000_8000_pct,42,0.009472893122672526,0.1688982037764803,1.055723215266245
BAC009S0002W0125.wav,voiced_candidates,f0_hz,42,163.41610992710207,182.09599308006727,193.6586337937012
BAC009S0002W0125.wav,voiced_candidates,yin_confidence,42,0.8690717329194346,0.9431364495596638,0.9867994082231967
BAC009S0002W0126.wav,all_full_frames,rms_dbfs,128,-67.92116224485929,-46.5753766585775,-36.7358398355468
BAC009S0002W0126.wav,all_full_frames,zcr,128,0.003134796238244514,0.047021943573667714,0.49827586206896435
BAC009S0002W0126.wav,all_full_frames,crest_factor_db,128,3.883294625348052,7.105618213945942,9.981846818119175
BAC009S0002W0126.wav,all_full_frames,centroid_hz,128,57.06227468450699,297.1523935604073,4000.360081962234
BAC009S0002W0126.wav,all_full_frames,bandwidth_hz,128,100.59126752031305,405.2643378823748,1849.584309155473
BAC009S0002W0126.wav,all_full_frames,rolloff95_hz,128,100.0,400.0,7100.0
BAC009S0002W0126.wav,all_full_frames,flatness,128,0.0003455702486111705,0.005173612626129956,0.10732559585162446
BAC009S0002W0126.wav,all_full_frames,spectral_entropy,128,0.09612229645669795,0.32832265627459756,0.7444959124735013
BAC009S0002W0126.wav,all_full_frames,flux_l2,127,0.06551173784756062,0.2694181519299817,0.6208695609136657
BAC009S0002W0126.wav,all_full_frames,rms_change_db,127,-5.8409817312702055,-0.0028032939352158337,7.168991349414904
BAC009S0002W0126.wav,all_full_frames,rms_std_200ms_db,119,2.1235841946785574,3.357389590498391,9.506624515033415
BAC009S0002W0126.wav,all_full_frames,band_0_300_pct,128,4.167422619383841,75.74441509054458,99.83305937485407
BAC009S0002W0126.wav,all_full_frames,band_300_1000_pct,128,0.05970983705387605,15.639459063193417,84.4385251670284
BAC009S0002W0126.wav,all_full_frames,band_1000_2000_pct,128,0.02555897674513925,0.9158724594437931,5.890463012909815
BAC009S0002W0126.wav,all_full_frames,band_2000_4000_pct,128,0.01748673078409941,0.412457692896117,11.862581307632276
BAC009S0002W0126.wav,all_full_frames,band_4000_8000_pct,128,0.0064385553513551345,0.27005315818947373,49.81438330083591
BAC009S0002W0126.wav,all_full_frames,f0_hz,39,147.6877297240229,172.66780988475875,197.05171598047286
BAC009S0002W0126.wav,all_full_frames,yin_confidence,126,0.0,0.0,0.9667864889891528
BAC009S0002W0126.wav,energy_selected_frames,rms_dbfs,81,-48.598932670591275,-43.244202309223766,-35.988403194682135
BAC009S0002W0126.wav,energy_selected_frames,zcr,81,0.003134796238244514,0.050156739811912224,0.5768025078369906
BAC009S0002W0126.wav,energy_selected_frames,crest_factor_db,81,4.287759516911151,7.469029601144683,10.460638461976208
BAC009S0002W0126.wav,energy_selected_frames,centroid_hz,81,56.07009216822863,343.460154476761,4954.461362582673
BAC009S0002W0126.wav,energy_selected_frames,bandwidth_hz,81,62.252643659996814,431.31268564358993,1917.4868370009308
BAC009S0002W0126.wav,energy_selected_frames,rolloff95_hz,81,100.0,450.0,7150.0
BAC009S0002W0126.wav,energy_selected_frames,flatness,81,0.0002549184465603177,0.003934007244147395,0.1549614269769675
BAC009S0002W0126.wav,energy_selected_frames,spectral_entropy,81,0.09201149411333916,0.3423558554269659,0.7769051822487247
BAC009S0002W0126.wav,energy_selected_frames,flux_l2,81,0.06733073743267795,0.22003996409729287,0.6428311098121319
BAC009S0002W0126.wav,energy_selected_frames,rms_change_db,81,-4.524540723339385,0.0038299649227937493,7.11936793892113
BAC009S0002W0126.wav,energy_selected_frames,rms_std_200ms_db,81,2.0097861040841845,3.5784624522538313,9.81963950720943
